 Optimized Solution after maximum provided iteration.This file contains vector of points of the generated path.
X	Y
325.766	186.406
339.548	192.058
354.148	202.581
355.505	222.592
357.018	235.432
355.824	257.663
355.674	267.212
355.603	290.006
355.272	303.199
352.523	327.381
350.713	349.389
351.679	366.912
351.774	391.856
350.575	401.411
332.952	412.125
319.261	413.254
301.584	416.617
285.567	419.801
263.168	424.328
240.462	425.244
216.15	428.704
195.841	432.613
175.878	437.492
154.19	442.194
138.346	445.149
116.453	451.62
93.7265	457.149
78.1889	460.776
60.0734	465.019
52.2235	467.018
31.7436	472.478
25	475
