 Optimized Solution after maximum provided iteration.This file contains vector of points of the generated path.
X	Y
1877.34	1923.91
1860.88	1913.18
1837.44	1919.23
1818.98	1923.39
1799.02	1921.83
1788.74	1917.11
1787.84	1915.89
1773.72	1899.92
1758.53	1884.89
1744.81	1870.55
1731.5	1849.46
1719.18	1832.06
1706.96	1812.8
1696.48	1796.29
1691.82	1787.44
1684.04	1770.52
1684.17	1770.25
1678.93	1754.94
1671.65	1748.08
1655.33	1733.95
1640.07	1721.06
1624.23	1709.04
1607.38	1699.21
1591.01	1688.16
1576.89	1674.02
1568.1	1658
1556.11	1641.78
1551.88	1626.82
1544.62	1619.94
1544.62	1619.94
1537.36	1613.06
1528.96	1590.66
1530.87	1580.9
1528.54	1580.15
1528.73	1580.23
1524.57	1557.21
1517.59	1539.88
1517.59	1539.88
1505.98	1522.11
1501.91	1515.58
1500	1500
