 Optimized Solution after maximum provided iteration.This file contains vector of points of the generated path.
X	Y
983.996	982.516
970.31	971.696
953.028	962.118
931.197	956.891
924.972	952.084
905.815	937.266
889.039	924.356
889.977	905.621
878.701	896.987
873.268	884.416
868.344	879.189
852.193	861.047
836.257	844.815
816.018	832.929
802.529	817.969
788.061	802.372
774.781	787.583
760.896	774.754
747.29	759.8
730.969	747.082
717.279	729.392
701.293	710.634
695.104	702.779
683.849	687.351
676.24	680.863
658.921	663.828
640.87	647.815
632.413	636.494
617.729	624.775
605.575	613.402
592.581	598.469
578.934	585.157
565.373	572.886
550.261	556.703
535.336	543.252
518.862	529.594
510.048	513.207
500	500
