 Optimized Solution after maximum provided iteration.This file contains vector of points of the generated path.
X	Y
981.573	986.065
968.942	970.803
958.527	958.051
945.998	942.085
935.623	929.29
926.007	914.643
916.964	900.308
907.687	882.252
894.178	865.768
879.625	847.242
867.392	831.42
861.275	823.509
842.984	807.219
828.044	794.202
811.341	777.385
806.45	769.99
795.864	753.264
778.182	739.222
764.483	726.989
749.921	711.824
736.451	698.851
723.75	683.411
715.806	674.588
710.637	668.311
691.288	653.767
678.133	637.897
658.169	628.854
649.249	619.435
631.44	605.312
615.465	592.016
603.959	574.328
585.917	561.283
569.315	545.612
558.928	536.169
544.281	530.645
526.789	514.75
516.294	509.106
500	500
