 Optimized Solution after maximum provided iteration.This file contains vector of points of the generated path.
X	Y
24.8444	153.297
30.2597	163.547
50.5997	158.543
72.9073	167.989
81.9777	190.257
95.9928	199.638
109.097	208.646
117.597	219.613
130.039	238.213
143.326	242.057
152.566	250.902
165.542	269.959
185.574	280.804
201.291	292.403
209.026	295.664
225.032	311.966
245.93	325.219
257.267	329.473
280.454	334.97
283.352	333.718
305.784	342.399
325.042	346.056
333.904	347.471
351.541	348.087
354.711	366.899
351.024	385.499
354.691	398.24
338.211	404.759
321.825	406.248
310.111	408.772
292.27	409.927
268.136	413.942
249.33	415.928
233.663	416.679
216.07	419.658
197.663	419.472
190.234	420.243
170.56	425.761
147.903	428.943
126.587	435.441
114.378	439.931
102.387	442.234
86.1759	445.111
69.1974	454.81
49.9865	465.166
34.9448	469.841
25	475
