 Optimized Solution after maximum provided iteration.This file contains vector of points of the generated path.
X	Y
24.1295	33.3432
27.0515	51.1893
28.3165	60.257
36.6907	70.0092
53.8896	87.5282
69.4777	102.182
76.055	109.376
83.8248	117.845
99.6688	135.077
114.602	152.472
129.908	169.931
141.29	180.965
147.909	188.316
158.968	200.271
168.1	211.396
178.159	222.102
194.023	238.756
209.663	255.267
220.503	266.053
233.738	280.274
246.131	295.223
250.176	301.384
272.063	312.283
292.544	322.223
308.065	329.335
327.601	337.406
349.593	348.51
353.381	361.917
352.242	384.7
351.693	401.272
346.479	402.348
323.963	406.087
300.704	411.165
278.378	416.101
266.188	418.509
244.498	423.028
235.493	425.023
214.139	430.49
194.399	435.794
182.881	438.022
162.445	443.058
146.637	446.966
125.729	451.695
101.949	457.468
90.5773	459.613
68.0177	464.602
52.2478	469.024
29.3134	474.761
25	475
