 Optimized Solution after maximum provided iteration.This file contains vector of points of the generated path.
X	Y
190.265	703.098
192.633	712.813
195.001	722.529
197.369	732.245
202.105	751.676
202.105	751.676
209.013	774.686
211.528	793.935
214.145	813.661
215.876	832.871
218.068	841.432
220.231	860.787
222.506	870.525
223.198	890.14
227.421	909.64
239.262	930.746
247.841	941.814
258.99	958.885
267.339	973.862
274.434	992.305
274.434	992.305
279.522	1011.61
282.02	1021.29
288.884	1040.05
292.258	1055.14
293.909	1065.31
293.295	1079.06
284.267	1101.78
278.451	1112.99
269.003	1127.27
263.698	1135.68
261.051	1151.95
250.436	1170.4
240.365	1185.21
229.894	1203.19
222.505	1211.48
206.259	1228.04
191.784	1242.12
182.632	1258.36
182.875	1258.6
174.242	1276.17
168.902	1290.42
158.753	1303.76
146.866	1318.34
141.827	1326.31
129.156	1339.55
121.552	1346.04
104.248	1364.08
94.4907	1379.49
83.863	1394.86
73.5159	1408.64
63.2435	1425.58
52.5892	1441.4
52.5409	1441.34
44.4209	1447.17
33.1584	1458.13
25.9351	1465.04
25	1475
