Saved a vector of rrt <nodes> points.
X	Y
25	2975
31.8057	2967.67
31.3102	2957.69
41.3057	2957.39
47.2263	2949.33
41.7326	2966.47
41.8027	2967.43
40.9134	2963.54
37.9144	2959.76
37.2581	2949.65
36.9132	2949.4
38.3609	2950.59
39.8856	2952.54
48.1945	2950.14
44.9269	2948.07
51.3056	2957.44
46.6364	2948.93
49.2233	2939.53
55.469	2943.67
56.7752	2946.36
54.3596	2942.32
54.0748	2942.04
51.4974	2940.29
56.9769	2947.11
54.0369	2942.01
57.0652	2947.54
57.2239	2949.11
56.195	2944.14
48.8829	2940.16
58.6735	2933.16
60.4981	2953.5
54.4537	2942.42
47.3486	2939.33
54.7691	2942.76
59.1274	2938.15
54.6521	2931.13
56.9989	2933.24
65.3224	2941.96
62.4942	2936.55
64.4122	2939.19
69.6701	2929.58
78.7583	2925.41
88.6208	2923.76
98.5711	2922.76
108.527	2923.7
116.415	2917.56
123.081	2910.1
66.9668	2946.66
132.505	2906.76
141.794	2903.05
141.464	2893.06
71.0192	2931.32
149.83	2887.58
58.1133	2948.87
71.9354	2919.84
56.133	2944.06
58.1906	2949.86
46.922	2938.27
57.4407	2946.33
55.208	2943.01
49.2222	2939.04
49.5293	2939.19
129.248	2902.23
47.4922	2938.4
56.0653	2943.97
61.1147	2955.49
56.6701	2944.83
149.617	2887.27
143.586	2883.29
54.5247	2931.05
56.6776	2932.86
54.1642	2930.84
59.1093	2938.02
54.7516	2931.2
65.2714	2941.69
53.5193	2930.5
54.5006	2931.04
64.3538	2939.08
49.5323	2929.53
50.9673	2929.68
65.8749	2942.21
61.7258	2935.56
66.6114	2944.56
66.4101	2943.68
66.2495	2943.16
60.1021	2934.06
59.7258	2933.79
61.7006	2935.53
100.776	2913.01
60.0065	2933.99
56.392	2931.57
60.437	2934.33
60.6135	2934.48
54.7488	2930.83
125.269	2900.34
66.927	2946.11
122.376	2900.13
139.511	2899.62
151.302	2899.95
149.864	2897.15
66.8639	2945.61
143.46	2883.26
145.618	2883.96
150.306	2888.39
144.022	2883.39
66.9952	2946.36
154.831	2878.92
154.474	2878.72
157.974	2881.78
167.726	2879.57
67.2224	2948.93
65.2844	2939.97
66.7085	2944.81
66.9073	2945.77
172.977	2871.06
178.014	2862.42
187.497	2859.24
60.7024	2923.37
68.6475	2932.44
63.8798	2924.62
67.5234	2928.51
67.7144	2928.89
67.9175	2929.35
66.5964	2927.06
61.4087	2923.54
66.298	2926.69
62.6049	2923.97
68.3251	2930.54
65.5016	2925.86
58.3701	2923.17
67.6317	2928.72
70.491	2953.88
64.763	2925.23
64.0913	2924.76
152.031	2877.56
157.199	2880.75
148.891	2877.29
145.666	2873.5
147.902	2874.27
145.862	2873.55
159.413	2884.26
56.9805	2921.41
162.871	2872.97
163.936	2874.78
159.221	2869.92
167.876	2880.39
58.3281	2921.83
173.879	2871.68
173.665	2871.52
174.703	2872.4
175.656	2873.47
174.265	2872
172.594	2870.83
70.2005	2930.18
70.8791	2931.1
190.691	2849.77
192.775	2850.75
73.486	2934.99
192.986	2850.88
188.903	2849.34
191.679	2850.16
75.9611	2921.81
79.669	2929.73
69.5751	2919.59
72.8829	2920.12
83.2975	2916.5
85.373	2917.91
88.4517	2922.96
86.1469	2918.67
94.3658	2915.58
90.3114	2913.9
97.4684	2919.1
98.0133	2920.33
100.743	2913
107.524	2918.31
103.658	2914.16
107.57	2918.4
111.315	2914.1
110.234	2913.85
99.2293	2912.79
117.665	2919.64
123.928	2910.96
125.257	2912.88
125.863	2914.28
126.296	2916.02
132.891	2908.16
132.504	2906.75
128.145	2901.48
129.041	2902.07
128.76	2901.87
131.35	2904.48
131.439	2904.61
129.852	2902.74
135.044	2897.08
138.976	2899.13
141.828	2903.14
135.138	2897.11
148.115	2895.3
151.336	2900.06
150.045	2897.4
151.16	2899.55
145.2	2883.78
149.351	2886.91
148.202	2885.67
142.313	2883.09
