Saved a vector of rrt <nodes> points.
X	Y
425	475
415.105	473.552
408.057	466.459
403.394	457.613
393.716	455.093
395.331	451.697
392.267	445.199
388.826	444.102
390.663	435.328
406.43	468.578
397.215	464.695
405.375	471.246
385.391	450.603
387.697	447.108
395.98	450.901
406.967	448.273
378.887	442.998
386.78	434.313
410.52	464.665
379.64	440.15
416.055	463.598
396.122	441.728
370.773	435.526
392.453	432.426
376.95	430.519
400.857	459.519
400.572	459.827
374.354	420.862
386.608	438.649
390.745	442.81
369.07	444.899
422.86	456.27
381.549	430.334
387.775	461.395
390.8	425.329
392.52	422.426
360.847	436.739
373.801	424.013
366.499	426.486
382.564	436.306
394.052	454.046
352.133	431.833
372.015	433.68
416.268	444.597
402.667	447.639
382.637	436.247
370.719	435.633
408.432	438.381
378.994	442.28
372.93	410.964
378.991	430.171
369.669	439.123
387.935	425.708
369.064	441.129
351.225	439.464
420.52	464.686
362.781	429.551
384.85	450.468
371.085	434.972
359.89	419.978
345.698	431.13
336.503	427.2
390.635	412.605
393.976	412.532
326.545	428.121
385.839	424.358
364.207	427.985
360.775	435.343
375.413	410.918
384.242	427.662
318.218	422.584
345.071	424.754
372.089	411.121
390.752	425.329
383.992	457.424
320.51	420.148
360.199	440.282
361.295	438.61
376.513	411.098
374.402	410.862
420.625	453.598
330.734	419.031
372.062	401.496
390.061	435.445
387.134	416.026
311.047	416.913
342.197	430.703
342.141	432.236
342.418	434.2
370.039	401.391
381.671	437.116
320.831	420.417
361.651	431.429
311.098	415.563
378.827	443.959
326.506	426.944
379.956	439.485
351.203	434.095
315.224	413.043
390.306	425.335
379.212	446.853
