Saved a vector of rrt <nodes> points.
X	Y
0	975
0.992171	965.049
9.69896	960.131
19.684	959.584
27.6713	953.567
37.5731	954.965
46.828	958.753
54.758	952.661
59.3619	943.784
52.5985	966.92
66.1236	936.416
75.7685	939.057
82.1793	931.383
90.6715	936.663
98.0562	929.92
59.0538	974.558
69.0198	973.733
46.942	960.285
76.786	980.033
99.4691	920.021
78.2426	989.926
82.3889	999.026
97.0173	910.326
92.13	1001.29
99.7817	900.716
99.527	890.719
106.358	883.415
116.177	881.524
121.323	872.949
129.915	867.833
139.764	866.103
149.761	865.853
159.325	862.934
168.98	860.327
178.516	857.317
188.237	854.97
198.191	855.929
207.15	851.488
217.115	850.646
225.254	856.455
235.16	857.825
245.109	856.814
254.092	852.421
261.104	859.551
266.696	867.841
276.22	864.793
284.946	859.909
292.574	866.376
301.098	871.604
309.039	877.683
315.698	885.142
325.238	882.143
333.248	876.157
256.267	842.66
342.663	872.785
350.856	867.051
353.945	857.541
359.901	871.315
359.81	849.441
369.828	872.528
377.068	879.425
98.8487	1008.69
386.922	877.721
362.992	839.961
396.758	879.526
368.045	831.331
368.094	821.331
405.984	875.67
373.96	813.232
414.801	880.389
318.623	894.705
380.988	806.118
382.879	796.299
391.635	791.469
416.04	890.312
399.869	785.794
425.383	893.877
397.36	776.114
434.597	897.763
126.677	858.372
397.761	766.122
404.996	759.219
390.581	759.162
156.532	853.332
253.826	832.963
410.951	751.185
386.996	749.826
380.519	742.208
444.592	898.094
454.463	896.497
376.343	733.121
464.075	899.255
474.073	899.064
484.073	899.001
493.89	900.905
498.524	892.044
508.004	895.227
155.665	843.37
517.487	892.054
524.881	885.321
374.553	723.283
373.53	713.335
365.235	707.75
380.401	706.069
190.198	855.118
155.776	833.37
86.4834	977.591
358.111	700.733
532.392	891.922
542.261	890.306
550.69	895.686
560.678	895.202
387.724	699.26
567.524	902.492
397.079	695.727
577.479	901.542
586.681	897.628
594.976	892.043
602.192	885.12
611.297	889.255
398.365	685.81
615.515	898.322
616.806	880.909
403.33	677.13
411.329	671.128
621.704	872.191
353.692	691.762
99.3938	1018.68
411.041	661.133
124.911	886.394
568.164	912.471
412.193	651.199
463.687	909.248
631.557	870.487
346.296	685.032
640.121	865.323
650.086	864.479
657.309	871.394
666.118	866.662
674.368	861.01
683.247	856.408
341.42	676.301
338.454	666.751
689.616	864.117
688.807	848.097
699.609	864.482
706.507	871.723
462.951	919.221
714.484	877.753
621.812	883.602
332.426	658.772
327.013	650.365
721.633	884.745
691.044	838.35
156.511	823.397
720.997	894.725
730.964	881.15
421.259	669.944
739.383	875.754
749.268	877.268
567.721	922.461
420.374	754.532
755.017	885.45
87.412	913.108
762.553	892.024
254.899	823.02
91.2309	885.135
768.889	899.76
765.047	908.993
430.37	754.247
777.329	894.398
787.114	896.461
761.661	891.313
695.954	829.639
120.218	850.737
796.914	898.45
569.711	932.261
431.237	669.29
802.681	890.28
811.22	895.483
569.124	942.244
756.203	870.064
438.534	662.451
818.026	888.157
699.7	820.367
764.894	918.992
447.687	658.425
765.723	928.957
770.305	937.846
827.43	891.557
337.398	689.595
452.33	649.568
438.891	759.481
833.936	883.963
837.78	874.731
847.215	878.042
854.415	871.102
774.46	946.942
858.977	862.203
866.691	855.84
561.691	948.933
578.457	945.834
876.254	852.919
458.676	641.839
853.857	885.519
464.391	633.633
860.783	892.731
886.155	854.327
562.692	958.883
99.1888	1028.68
875.229	842.971
879.22	833.802
309.79	899.393
96.8772	1038.41
780.551	954.873
781.868	964.786
527.959	875.806
885.345	825.897
781.344	974.772
868.577	898.997
884.972	815.904
464.203	623.635
896.153	854.128
152.323	814.316
877.092	904.24
880.512	913.637
894.601	813.203
471.253	616.542
905.685	857.151
781.578	984.769
886.972	921.27
876.949	809.936
