Saved a vector of rrt <nodes> points.
X	Y
475	475
469.896	466.4
463.326	458.862
458.464	450.124
458.712	440.127
448.469	450.462
438.512	451.387
429.506	455.734
419.535	454.973
454.596	431.013
410.27	451.21
453.458	421.078
451.682	411.237
400.353	452.494
394.514	444.375
384.516	444.208
378.434	436.27
376.309	426.498
367.646	421.503
459.408	404.889
363.358	412.469
357.884	404.1
354.058	394.861
344.242	392.95
344.553	382.955
337.49	375.876
329.606	369.724
319.995	372.486
310.583	369.108
302.848	375.446
331.577	359.92
327.269	350.896
293.296	378.405
458.847	394.905
461.28	385.205
283.964	381.999
275.868	376.13
272.403	366.749
265.545	359.472
460.627	375.226
257.106	364.837
250.014	357.787
241.888	363.615
232.17	365.971
430.096	465.717
223.795	371.436
359.188	426.838
355.212	436.013
298.161	387.142
227.468	357.145
217.845	354.426
219.585	380.506
460.695	365.227
459.682	355.278
207.907	355.54
199.52	350.095
210.738	385.168
193.473	342.13
454.207	346.91
468.817	472.991
195.128	332.268
193.037	322.489
187.822	313.957
450.801	337.508
352.952	377.528
177.944	315.513
334.282	378.959
450.933	327.509
192.073	304.905
452.445	317.623
168.05	314.056
455.297	464.824
267.926	376.904
158.225	315.916
451.76	307.647
150.272	309.853
198.108	296.931
451.874	297.648
379.5	452.859
207.08	394.475
201.675	287.589
446.274	289.362
455.248	332.33
442.879	279.956
432.983	281.395
478.333	473.781
267.405	386.891
425.344	274.942
207.117	279.2
425.337	264.942
267.061	396.885
211.279	270.107
219.904	275.169
206.627	261.255
201.401	252.729
372.503	460.004
426.512	255.011
415.924	278.297
227.442	268.598
264.882	406.645
198.969	400.325
234.615	261.631
237.177	251.964
196.387	244.077
190.22	236.206
461.022	432.874
183.859	228.489
470.621	374.906
472.038	484.551
436.446	253.863
181.448	218.784
177.108	209.775
369.161	469.429
167.938	213.764
224.062	389.448
189.562	403.716
179.086	199.972
267.963	349.768
470.787	452.204
208.519	376.811
190.855	215.392
186.429	193.183
378.768	472.206
171.31	193.685
224.302	284.15
164.895	186.014
156.91	179.994
154.298	170.341
416.791	252.664
261.706	416.127
144.684	167.59
135.425	163.811
331.399	370.178
261.621	426.126
150.816	187.923
131.539	154.597
232.46	394.877
359.32	471.206
195.072	188.153
469.655	354.54
180.789	408.516
200.487	179.747
253.707	432.241
206.644	171.867
478.136	349.243
165.863	304.299
210.577	399.578
340.207	354.869
216.558	173.179
207.546	161.908
451.003	372.507
254.583	442.202
141.857	192.365
277.934	380.153
225.103	167.984
231.262	175.862
233.266	162.209
456.942	410.691
175.12	416.754
145.164	170.724
188.405	316.451
361.367	372.125
236.942	152.909
174.053	426.697
241.213	176.849
360.891	390.962
121.863	157.121
317.719	353.273
452.086	392.036
166.764	411.262
157.22	414.248
257.288	451.829
112.73	153.048
266.389	455.972
158.712	209.908
446.287	252.09
163.731	401.733
460.928	293.402
246.746	150.94
230.202	261.975
232.429	363.625
104.424	158.616
168.942	435.292
156.908	194.912
135.118	199.753
408.489	284.985
165.066	294.33
95.676	153.771
351.61	477.573
91.3996	162.81
92.2011	144.394
191.462	175.44
205.233	152.179
256.468	148.595
457.733	403.416
264.546	142.701
88.2611	172.305
398.299	435.119
275.136	451.126
95.7508	135.045
83.1697	180.912
182.879	242.997
238.15	270.985
178.773	437.123
362.146	375.154
161.763	442.253
414.04	262.278
247.392	453.265
146.824	175.646
273.256	137.788
203.366	255.409
424.459	278.511
282.469	133.899
77.9844	189.463
260.057	133.766
289.488	126.777
184.649	168.12
294.022	117.864
88.8346	127.823
298.053	397.141
289.487	108.951
233.437	274.234
296.923	102.265
160.355	452.154
248.108	271.901
262.213	156.78
366.549	363.572
74.3945	176.117
154.773	397.289
256.246	277.712
246.067	463.177
264.951	282.634
95.0131	119.96
298.118	131.829
79.8794	123.372
372.055	376.504
289.883	107.163
381.645	373.67
292.139	93.4832
386.547	364.953
70.4373	196.023
96.2854	110.041
398.503	285.52
62.6741	202.327
235.726	263.594
237.488	468.315
69.8819	123.595
150.443	453.476
64.8471	212.088
155.395	387.308
295.628	405.552
238.221	176.682
264.811	356.877
290.758	83.5791
150.543	159.843
281.315	80.287
95.2345	100.096
100.006	91.3082
283.048	457.242
484.419	357.023
265.099	418.011
159.152	424.06
470.879	431.189
145.883	384.221
385.038	479.995
163.867	381.996
274.917	283.456
300.055	79.8981
389.197	281.86
268.546	164.519
73.5999	216.924
461.991	345.059
378.36	375.711
274.916	72.6027
252.023	141.343
142.144	459.057
55.2547	214.913
408.959	294.974
280.584	144.593
92.4637	84.7423
423.212	472.97
243.068	158.681
95.8328	75.3269
264.94	73.2996
132.163	458.444
379.743	278.602
122.61	461.398
370.065	281.12
231.871	476.589
222.274	479.399
357.666	485.531
136.353	381.193
128.618	386.142
276.619	344.76
388.091	381.315
375.359	466.988
256.952	67.283
162.607	308.565
247.699	63.4923
66.3678	170.152
436.026	281.089
277.797	168.316
456.001	254.466
103.058	68.4131
242.467	72.0145
282.132	467.2
239.334	58.0121
310.05	80.2185
260.209	57.8282
198.533	407.392
261.978	269.517
228.573	185.494
175.007	165.468
60.4289	120.333
319.94	78.7346
173.579	239.321
109.842	89.5038
218.408	292.229
112.717	459.935
86.3579	72.129
322.645	69.1075
103.39	456.331
77.9329	66.7421
94.8924	451.058
329.128	82.6803
344.376	470.669
51.578	115.679
274.6	293.451
315.5	62.1116
469.633	347.816
428.547	473.279
185.953	216.611
265.377	260.113
331.702	64.8683
65.3188	132.493
87.1091	457.337
328.549	78.0684
383.583	290.136
119.3	86.2578
104.032	456.985
341.603	66.2749
280.489	467.471
351.349	64.0377
53.0637	224.67
479.941	448.179
58.3158	233.18
67.2061	208.766
370.809	392.236
306.721	57.3218
361.243	65.487
472.779	365.142
286.446	173.336
454.104	283.142
296.266	175.227
192.42	312.804
197.457	265.244
79.749	464.106
243.678	64.6245
368.448	359.768
337.633	478.054
295.512	185.199
152.257	323.94
90.2722	442.19
79.5995	56.882
457.712	244.613
78.9912	133.333
370.507	61.7204
70.6766	468.313
164.302	243.054
128.482	171.008
82.4119	436.008
240.951	70.0517
98.804	436.973
351.717	54.0445
355.281	44.7013
237.259	174.015
69.9776	54.1583
69.2476	478.21
336.424	89.5197
460.465	234.999
119.387	382.297
375.145	430.818
213.168	177.668
434.774	480.564
101.014	86.1381
74.4384	474.169
480.233	427.654
463.395	225.438
63.4014	461.452
73.7497	215.46
278.532	335.68
459.073	216.421
265.15	250.115
66.5782	238.813
465.972	253.703
393.15	357.444
361.147	36.6028
380.492	62.2625
389.91	58.9005
111.473	376.185
376.283	269.219
106.807	91.1211
237.703	258.672
352.743	31.1833
237.714	455.785
230.056	54.2808
94.6761	73.011
82.0673	115.502
56.5868	168.071
61.7628	59.8607
56.6804	51.2485
306.145	173.68
397.842	379.098
53.2589	65.1223
270.229	302.445
457.542	417.903
325.464	365.023
196.259	393.461
344.011	460.676
59.4245	476.337
353.4	395.118
87.5174	139.179
111.969	99.6855
316.133	174.171
315.377	88.6817
245.513	462.597
315.781	165.001
372.91	449.677
194.182	251.242
271.218	365.776
392.58	49.2636
450.347	262.148
365.876	290.2
164.133	461.412
339.818	98.926
158.92	154.381
458.624	206.431
95.2174	427.639
50.6757	239.632
153.021	404.952
46.618	167.281
252.189	471.084
238.44	269.965
275.055	248.742
145.146	394.741
232.233	290.24
65.814	166.575
461.164	196.759
337.988	488.047
408.623	456.969
345.704	374.367
348.616	94.1729
376.663	400.344
258.117	78.4503
127.388	92.1386
370.998	260.731
124.855	471.143
95.2196	441.773
128.466	177.173
455.917	188.247
395.611	67.1164
105.966	58.8453
385.639	386.179
356.068	288.252
400.762	75.6876
58.1786	486.259
410.675	77.0056
328.009	475.338
191.261	326.549
155.095	145.142
351.888	21.22
193.719	336.608
449.687	180.424
54.0476	457.915
154.638	333.652
281.05	114.319
389.99	347.956
451.281	170.552
133.803	387.035
61.9169	482.647
137.15	94.3103
238.115	298.327
343.127	490.703
63.376	492.874
419.511	72.3241
77.0048	427.596
360.089	15.4979
336.952	488.338
51.845	42.4953
195.933	223.434
357.552	403.041
441.333	171.563
82.8245	87.4043
436.019	163.091
105.299	368.318
437.923	262.672
81.8835	47.1463
307.336	359.65
101.261	359.169
370.066	14.8213
391.653	338.095
48.1926	486.789
321.771	156.993
56.99	132.087
98.7292	349.495
377.638	391.525
72.9126	246.551
58.0347	470.022
399.985	42.5422
347.34	283.37
255.004	355.763
289.21	109.842
173.751	204.268
45.2964	71.1719
70.2925	420.183
151.934	440.41
354.247	102.437
370.991	250.731
156.329	249.089
102.242	161.978
184.269	445.478
360.48	110.257
36.7046	165.968
475.813	363.502
134.035	191.962
190.483	330.389
427.012	65.7106
154.925	319.676
264.823	48.9564
256.518	124.413
271.392	81.4064
144.408	87.4319
435.118	71.5671
82.6309	244.195
38.3451	485.05
63.1674	413.167
289.085	455.873
481.809	486.679
65.7449	156.576
413.34	457.35
331.483	159.374
54.5141	408.154
332.134	478.069
53.1535	77.3578
358.033	358.33
74.5273	183.636
200.269	260.547
153.207	206.491
407.839	379.347
131.733	478.402
91.5714	111.713
276.179	302.677
70.5873	256.277
275.943	448.275
442.28	64.5885
457.32	162.581
225.579	488.838
54.4713	77.1198
88.6284	59.0476
309.349	63.3321
274.798	420.446
55.8148	142.018
