Saved a vector of rrt <nodes> points.
X	Y
250	250
257.786	243.725
264.591	236.397
272.925	241.923
282.897	242.669
253.672	259.301
291.054	248.455
240.439	252.931
232.22	258.626
223.648	263.777
216.323	256.97
298.167	241.426
300.271	231.65
308.588	226.098
225.668	273.571
315.906	219.282
322.962	212.197
297.127	256.399
258.158	228.741
217.714	279.632
210.72	248.687
208.725	284.013
299.883	266.012
308.484	271.114
204.799	240.629
254.675	219.367
325.798	202.607
203.958	292.804
194.944	238.931
198.141	300.938
317.949	274.341
195.271	310.517
251.47	209.895
324.171	192.741
322.397	226.889
185.325	311.551
327.554	271.557
316.845	284.28
330.692	185.159
246.393	201.279
317.157	294.275
340.69	185.355
188.491	231.291
337.339	269.495
236.944	198.006
326.688	264.944
181.667	223.982
323.221	178.511
326.254	298.427
350.69	185.36
322.679	231.719
175.373	310.567
165.444	309.382
158.609	316.681
174.289	217.232
168.896	208.811
149.824	311.905
162.86	200.838
330.248	307.595
320.384	168.922
312.494	261.953
154.217	195.808
143.521	319.668
135.234	325.266
126.165	321.052
359.303	190.441
144.345	194.214
120.532	329.314
340.202	306.64
145.905	184.337
369.19	191.939
349.982	304.556
344.312	262.327
156.819	192.512
136.485	180.981
358.269	310.154
139.906	203.175
204.579	314.172
314.394	160.915
119.405	339.251
111.958	324.168
132.902	182.023
216.913	261.509
379.119	190.748
363.903	318.415
113.725	347.481
379.356	200.745
389.356	200.79
106.645	315.695
206.896	323.9
319.546	152.345
383.164	181.603
138.724	171.235
315.417	143.237
399.011	203.394
315.942	267.957
107.809	305.763
101.638	297.894
123.369	179.004
104.003	349.822
332.951	211.731
368.852	327.105
364.83	336.261
134.402	162.217
369.394	345.159
385.612	171.907
359.215	191.999
392.388	164.553
307.979	136.553
375.785	352.849
408.734	205.729
104.981	359.774
385.505	350.499
211.297	332.88
373.347	362.548
297.98	136.414
378.836	370.907
98.3804	288.44
113.404	178.166
104.176	182.018
268.822	244.984
97.0917	365.919
113.551	364.926
308.141	126.554
418.56	203.867
227.373	195.108
377.654	380.837
395.487	351.099
88.1518	370.4
149.126	327.949
292.068	144.479
315.987	120.354
88.4	287.814
217.808	192.192
355.879	296.479
137.89	152.845
206.921	341.871
325.583	117.54
376.827	321.072
327.147	145.846
389.94	210.087
332.585	110.4
341.334	105.558
340.525	95.5911
143.407	144.505
405.456	351.88
398.937	156.995
115.703	374.692
339.116	117.973
81.5054	377.872
428.544	204.417
309.996	112.348
345.278	309.145
151.078	138.089
136.018	137.767
429.793	202.697
95.1172	177.783
375.376	390.574
381.692	398.327
365.488	392.063
201.741	350.425
86.1741	173.308
364.731	291.828
161.04	138.965
415.456	351.772
73.1456	372.384
337.464	255.039
283.724	138.967
378.121	407.668
307.239	292.996
274.115	136.198
170.241	135.8
194.66	294.436
339.974	245.359
386.685	412.832
406.856	150.889
420.208	360.57
396.35	410.264
306.318	103.049
158.662	330.96
120.305	383.571
329.3	271.107
128.45	343.515
390.374	393.365
309.316	218.922
78.4242	288.509
271.934	130.921
429.563	364.104
302.436	211.664
69.2796	292.556
127.562	390.45
373.052	416.288
366.428	423.78
432.86	213.438
94.4021	185.722
336.457	265.842
204.723	298.902
130.887	129.183
316.427	236.784
296.797	106.106
178.17	129.706
63.2154	373.564
288.364	100.73
344.437	86.3879
103.674	343.304
134.881	351.172
204.437	360.055
393.018	343.215
353.902	265.16
416.202	147.333
61.2692	383.373
211.64	346.48
357.347	427.967
126.225	400.36
382.562	323.253
53.427	371.518
115.221	299.05
420.139	342.936
439.676	220.756
148.626	301.977
124.745	121.292
118.744	113.293
419.806	208.178
196.912	342.578
350.995	78.8384
400.25	419.472
302.01	301.52
85.3882	190.052
223.525	261.025
65.0384	301.612
403.334	428.984
428.552	337.53
52.5178	388.212
126.692	410.349
198.602	368.176
141.215	213.089
192.11	353.115
75.3891	190.185
112.637	105.374
120.023	417.801
131.755	216.332
56.9321	307.468
43.4275	371.414
105.318	98.5603
108.441	89.0607
190.245	373.667
282.364	92.7303
84.8877	387.283
110.875	421.84
102.266	426.927
425.575	143.847
412.038	433.908
224.065	287.356
207.172	373.329
415.546	369.417
57.3063	362.544
360.398	75.4349
437.387	332.846
391.286	219.996
306.381	131.699
421.558	436.969
106.056	436.181
439.385	365.981
44.4885	394.172
301.507	311.508
229.751	283.855
208.404	297.805
65.4918	296.058
127.804	424.083
127.298	225.284
111.379	444.646
186.889	134.603
361.984	382.697
110.592	79.2947
264.517	139.003
135.301	430.701
448.778	362.551
55.3978	317.349
370.073	72.9087
445.273	229.042
38.8093	402.403
97.1886	318.946
106.529	70.1571
66.7324	195.191
209.08	383.093
275.458	85.498
265.467	85.0561
120.381	232.506
275.329	75.4989
435.574	143.975
375.489	64.5019
34.8301	411.577
307.548	313.021
348.824	433.198
383.664	58.7435
357.982	378.089
351.246	438.075
458.776	362.792
96.533	69.8857
229.688	295.626
119.539	450.427
350.375	448.037
372.141	285.112
251.734	206.74
363.362	84.9856
420.262	341.391
30.5365	420.609
214.819	391.282
127.168	107.904
183.505	121.248
421.925	368.495
340.699	450.562
153.094	177.385
438.362	197.541
167.691	299.638
440.897	135.509
152.612	128.208
114.095	63.6175
57.1676	198.109
224.325	388.178
413.447	137.72
447.095	330.447
373.191	390.207
78.7453	278.514
26.1534	429.597
298.104	307.784
