Saved a vector of rrt <nodes> points.
X	Y
25	1475
33.2483	1469.35
42.8014	1466.39
52.4648	1463.82
59.3921	1456.61
67.4563	1450.69
69.7551	1440.96
50.6021	1460.13
70.4816	1430.99
78.2603	1424.7
79.1511	1414.74
86.6489	1408.12
93.7824	1401.12
103.483	1398.69
113.129	1396.05
121.074	1389.98
126.918	1381.86
132.248	1373.4
141.164	1368.87
151.034	1367.26
151.978	1357.31
159.573	1350.8
166.165	1343.29
169.288	1333.79
170.286	1323.84
176.853	1316.29
181.881	1307.65
185.237	1298.23
195.198	1297.35
131.047	1390.7
204.667	1294.14
210.537	1286.04
218.874	1280.52
225.602	1273.12
235.468	1274.75
243.108	1268.3
177.411	1292
250.015	1261.07
258.203	1255.33
173.595	1282.76
267.568	1251.82
267.019	1241.84
271.801	1233.05
281.793	1232.65
291.262	1229.44
301.26	1229.24
310.108	1224.58
175.392	1347.14
316.883	1217.23
326.87	1216.72
328.782	1206.9
337.201	1201.51
345.734	1196.29
268.141	1223.75
353.467	1189.95
357.48	1180.79
360.786	1171.35
362.179	1161.45
362.794	1151.47
358.949	1142.24
366.367	1135.53
362.563	1194.11
374.668	1129.96
182.776	1353.88
383.684	1125.63
392.318	1120.58
401.352	1116.3
410.903	1113.33
380.203	1116.25
420.144	1117.16
430.144	1117.17
411.14	1103.34
439.898	1114.97
412.388	1093.42
446.761	1107.7
454.014	1100.81
366.397	1203.34
463.616	1098.02
166.711	1275.51
410.688	1083.56
405.194	1075.21
399.764	1066.81
397.368	1057.1
399.393	1047.31
473.523	1099.38
392.44	1040.12
370.665	1212.38
483.155	1102.07
488.373	1093.54
137.876	1398.01
392.636	1030.12
490.687	1108.65
499.429	1113.5
495.512	1086.54
501.908	1078.85
163.384	1266.08
511.906	1078.67
521.376	1075.46
531.117	1077.72
541.1	1077.13
392.044	1073.16
548.805	1070.76
157.775	1257.8
552.572	1061.5
558.818	1053.69
568.549	1055.99
571.654	1046.49
147.954	1255.91
578.35	1039.06
586.215	1032.88
586.353	1022.88
575.334	1063.34
589.375	1013.35
596.097	1034.41
191.343	1359.04
605.64	1031.42
587.263	1003.58
