Saved a vector of rrt <nodes> points.
X	Y
25	475
30.0358	466.361
40.0332	466.131
49.9865	465.166
58.4834	459.893
63.4299	451.202
66.9663	441.848
64.1043	432.267
76.9487	441.256
86.1759	445.111
94.0248	438.914
103.978	437.951
105.127	428.018
113.147	422.045
123.128	422.663
130.156	415.549
122.387	412.691
139.977	417.431
143.525	408.081
121.049	402.781
140.155	415.675
147.763	411.156
97.5293	429.549
139.471	407.443
148.686	411.326
107.403	431.135
154.306	403.055
61.4087	422.637
156.713	406.694
164.343	400.23
172.17	406.453
165.079	401.216
174.561	404.394
184.223	401.814
127.428	418.231
57.5761	443.094
148.622	418.969
194.211	402.3
151.413	401.845
61.1381	422.717
193.575	405.353
202.133	410.527
113.602	440.668
204.167	400.736
168.893	415.901
209.932	404.268
212.286	403.478
61.0607	412.643
63.0962	402.852
221.935	406.105
170.56	425.761
222.254	404.278
231.795	407.274
239.104	414.099
242.712	423.425
249.33	415.928
258.791	419.166
262.979	410.084
264.354	400.179
274.306	401.157
283.426	405.259
139.981	424.003
292.27	409.927
298.998	402.529
308.357	406.051
127.68	431.567
87.116	455.066
317.69	402.459
292.822	402.637
288.269	419.092
61.362	402.647
61.0446	402.643
174.279	435.044
318.052	403.599
301.512	403.204
131.48	440.817
327.579	406.637
120.784	445.878
335.339	400.329
344.531	404.267
354.511	404.908
123.506	455.501
248.347	410.226
184.007	437.361
364.442	403.737
368.404	394.555
366.421	384.754
87.944	454.953
370.496	375.621
372.82	365.895
381.843	361.583
368.531	356.862
188.309	446.388
366.893	346.997
370.304	337.597
368.695	327.727
186.826	456.277
388.198	369.304
364.189	318.8
291.512	428.552
107.1	414.081
378.369	325.196
359.158	310.157
388.364	325.516
364.263	301.558
369.09	292.801
103.734	429.374
33.5805	480.136
368.166	282.844
376.702	277.634
371.386	269.164
126.106	465.157
373.616	407.716
98.1093	409.702
367.155	260.103
359.401	253.788
373.157	306.13
91.2793	443.995
359.045	243.795
197.663	419.472
352.479	236.252
398.324	324.626
354.409	394.909
395.773	375.833
402.53	383.205
359.489	229.121
52.4275	474.863
407.492	328.62
359.868	219.128
357.658	343.16
370.12	337.163
364.21	210.12
369.792	201.823
135.453	468.712
363.716	193.88
367.873	184.785
362.275	176.499
412.471	382.12
353.964	170.938
349.867	161.816
