Saved a vector of rrt <nodes> points.
X	Y
25	475
33.4692	469.683
39.9425	462.061
48.928	457.672
57.868	453.191
59.3857	443.307
68.0117	438.248
71.3421	428.819
80.7574	425.45
87.0954	417.715
95.541	412.36
105.451	413.696
107.097	403.832
116.712	401.084
117.064	403.025
91.8549	403.064
94.8816	411.44
116.87	405.953
100.713	404.89
84.8213	407.977
115.438	414.22
82.0064	401.33
125.958	410.124
124.939	406.769
114.579	409.611
131.739	401.964
132.367	400.074
48.8583	466.59
126.74	404.348
32.3579	455.544
142.359	400.483
152.33	401.247
161.015	406.204
135.179	413.993
142.207	401.855
170.671	403.604
170.942	405
139.692	422.917
152.174	401.041
51.5715	449.547
121.448	422.212
161.848	404.312
170.912	404.775
115.416	424.219
131.839	418.212
180.39	405.958
77.8425	400.815
189.922	408.979
199.812	410.459
203.114	401.02
26.7388	461.515
189.936	408.937
195.985	400.974
208.543	415.335
217.188	410.31
222.757	402.004
135.486	431.989
129.094	439.68
81.9076	409.166
89.057	431.028
223.787	402.797
205.947	424.993
38.5713	471.966
135.864	400.254
205.666	402.351
29.3767	445.998
233.787	402.839
232.682	403.228
241.954	406.973
249.613	400.543
258.624	404.879
22.9254	453.639
266.393	411.175
275.327	415.669
284.889	418.595
276.962	405.803
294.871	417.996
304.871	418.11
76.1186	440.031
312.958	412.228
315.995	402.7
319.754	419.563
286.112	409.838
303.567	413.059
328.023	425.187
332.353	416.173
336.883	407.258
339.118	423.537
321.405	427.953
139.659	424.445
126.836	405.133
349.118	423.58
205.279	424.788
342.352	416.294
352.28	417.494
181.438	412.181
361.996	419.861
185.882	421.14
34.5664	467.14
371.045	415.605
205.544	434.985
378.137	408.555
313.84	409.705
128.165	443.827
380.855	398.932
381.151	388.936
239.88	416.756
382.853	379.082
285.18	428.59
385.086	369.334
44.513	480.01
384.827	359.338
143.567	437.88
248.561	421.718
266.38	406.641
385.964	349.402
385.856	339.403
369.362	426.624
57.9135	470.833
382.759	329.895
186.191	431.135
394.859	371.451
367.515	436.452
386.251	320.524
67.2316	474.462
387.443	310.596
385.837	300.725
382.217	291.403
376.441	283.24
379.648	273.768
373.383	333.374
371.359	268.174
363.746	261.691
87.4049	440.89
404.781	372.697
355.455	256.099
356.473	246.151
360.378	236.945
361.007	226.965
411.231	380.339
241.159	403.984
66.3127	476.26
351.273	224.672
411.491	365.282
368.361	220.189
244.426	425.662
20.2537	444.003
388.336	268.817
286.983	438.426
380.33	398.799
359.931	214.81
131.649	444.491
418.14	387.568
134.952	453.93
363.015	205.297
420.695	361.372
354.45	200.137
423.636	395.923
351.592	254.879
375.363	356.109
32.0441	436.361
344.637	198.212
338.788	190.101
330.434	184.604
433.495	394.253
73.5935	421.504
320.698	186.888
344.704	182.039
139.945	462.594
313.506	193.836
304.338	189.843
344.372	172.044
58.7303	445.036
347.916	162.693
370.454	362.67
294.418	191.11
278.682	435.638
84.9107	423.503
361.115	359.097
289.34	199.724
289.126	182.625
121.478	402.861
357.724	160.742
419.483	359.272
280.91	176.925
270.91	176.915
262.784	171.086
254.696	165.206
385.629	415.179
250.058	156.346
395.383	297.748
247.328	171.967
146.41	470.223
366.211	155.453
401.164	289.588
427.684	405.067
409.105	283.511
237.328	171.909
371.567	271.272
351.248	360.726
376.101	153.973
229.133	166.179
221.642	159.553
393.756	409.353
371.266	387.422
426.956	352.626
238.769	432.149
211.86	157.478
276.608	438.311
344.394	153.334
206.897	166.159
402.622	385.427
73.2233	483.488
321.762	437.947
27.3408	462.596
145.315	466.947
238.889	442.149
436.866	351.29
200.093	173.488
442.338	398.923
143.95	472.789
362.644	217.562
418.952	285.254
39.3739	445.762
202.061	444.358
436.421	352.162
385.127	286.57
52.6211	472.907
263.409	411.788
444.603	346.412
120.423	450.156
196.905	165.747
452.092	401.126
450.498	338.335
200.938	183.452
187.585	162.124
349.249	167.262
418.693	363.326
178.866	167.021
327.941	445.809
431.309	414.386
369.745	240.446
427.315	279.77
459.374	394.271
437.261	278.737
170.303	172.186
418.648	295.249
332.767	454.568
339.216	157.763
424.644	421.842
173.929	158.324
164.889	154.048
377.873	217.102
190.598	176.624
196.104	192.206
438.668	268.837
196.227	452.48
165.816	181.123
424.442	431.84
156.072	183.372
202.212	200.123
432.79	437.345
375.786	152.569
363.198	362.369
146.073	183.295
234.235	451
142.698	438.917
48.488	489.186
137.795	177.683
457.756	345.214
200.036	209.884
129.387	172.27
442.775	259.719
125.54	163.039
120.727	154.274
114.757	146.252
122.26	178.804
116.243	136.363
387.534	214.52
120.629	188.67
128.857	401.602
386.004	152.587
449.915	252.718
115.574	126.385
363.797	330.527
113.584	195.767
117.224	116.522
110.878	205.394
112.202	107.874
396.861	210.915
83.8418	405.768
446.369	243.368
233.224	460.949
151.702	443.695
442.758	438.142
404.044	301.951
110.594	98.0046
186.862	152.15
118.629	211.712
27.4743	427.466
106.119	123.13
395.851	150.842
118.461	221.71
405.849	150.664
118.575	231.71
96.1259	123.5
391.246	405.691
109.824	236.55
372.706	213.835
195.523	156.043
330.124	153.599
88.391	450.842
26.5936	417.505
117.522	459.726
419.955	421.303
26.1415	407.515
248.157	438.394
459.465	255.684
467.223	261.994
86.9866	119.442
439.926	444.351
286.625	448.42
124.434	239.813
397.487	290.12
131.979	246.376
368.003	446.44
112.15	433.671
274.934	404.927
77.0055	120.057
199.385	461.968
314.388	434.724
439.04	385.931
104.39	435.662
378.823	236.25
137.276	248.755
103.814	90.6539
70.412	127.575
62.0853	133.113
99.986	234.758
278.868	167.135
104.829	80.7056
41.2511	491.197
201.167	219.819
59.6857	142.821
281.262	435.567
138.758	258.645
415.685	152.468
146.816	468.962
119.818	469.459
332.403	162.499
147.703	263.115
68.7682	445.851
438.085	269.777
393.658	293.872
114.76	79.5285
364.154	366.313
359.653	323.616
412.652	366.219
96.1669	75.709
289.86	457.882
364.588	394.865
425.685	152.386
116.672	69.713
428.204	162.063
256.708	168.502
65.7859	464.666
474.052	254.689
123.326	62.2486
123.005	85.187
198.167	229.359
345.942	433.063
132.197	57.6329
202.734	417.185
90.0973	236.247
57.1271	152.488
50.2671	159.764
158.743	412.824
130.794	47.7318
181.971	433.243
91.0017	246.206
101.351	202.354
387.471	291.17
320.147	154.276
195.094	238.875
91.4304	203.611
93.0346	255.997
326.62	462.456
210.256	223.99
186.506	454.827
86.8191	263.831
76.8971	262.584
436.738	453.829
140.406	63.3445
274.807	436.456
368.299	421.608
132.348	88.7506
126.169	135.146
60.1265	142.822
325.944	154.11
238.272	181.864
272.714	186.75
370.496	372.788
384.088	389.531
79.2896	110.321
