Saved a vector of rrt <nodes> points.
X	Y
475	475
465.026	474.273
462.659	464.557
456.301	456.838
450.669	448.575
481.235	467.181
463.265	477.679
450.349	438.581
457.93	433.356
455.412	423.678
457.184	413.836
454.84	404.115
455.777	394.159
449.133	386.685
448.766	376.692
439.635	372.615
434.156	364.25
426.8	357.475
440.57	391.849
417.215	354.625
407.505	357.014
398.027	360.205
388.217	362.143
379.51	367.062
383.989	353.081
375.309	348.114
365.31	348.035
356.155	344.012
355.559	334.03
355.637	324.03
353.711	314.217
357.387	304.918
356.848	294.932
347.777	290.723
340.737	283.62
345.948	275.085
349.256	265.648
331.624	287.738
342.663	258.129
321.821	285.766
315.043	278.413
305.079	279.269
298.142	282.344
291.248	275.1
349.638	250.964
281.32	273.904
273.31	267.917
266.632	260.474
356.325	243.528
258.081	255.289
349.502	351.478
251.417	262.745
366.316	243.937
242.71	257.826
246.425	271.41
239.953	279.034
376.273	243.012
382.622	235.286
232.965	286.186
223.005	285.289
342.157	358.264
341.818	253.71
334.198	364.318
353.665	233.888
213.014	285.71
384.492	225.462
428.349	358.012
204.698	280.157
197.635	273.078
351.481	224.13
374.108	375.477
199.107	288.448
391.093	217.95
190.307	293.197
191.644	265.071
187.106	256.16
184.818	301.556
184.108	246.62
435.85	351.399
174.116	247.033
168.076	239.063
397.062	209.927
238.637	294.422
172.681	230.186
182.486	311.281
328.154	372.285
180.375	223.798
174.417	317.188
173.905	216.173
169.103	207.402
176.949	201.202
166.234	322.936
163.568	332.574
156.089	339.213
332.077	255.972
162.862	199.588
400.952	369.768
359.636	342.205
153.025	197.791
259.969	245.469
148.424	188.912
350.552	214.173
318.651	295.25
153.357	180.213
175.164	298.949
269.559	242.635
272.337	233.029
155.827	170.523
159.217	196.66
159.772	161.334
158.871	348.818
180.08	291.362
169.182	157.951
175.902	150.545
150.179	353.762
396.978	199.927
154.665	362.699
253.032	238.267
183.934	144.589
151.261	156.085
165.521	296.304
190.232	222.113
142.102	152.07
400.864	190.713
273.257	223.071
466.682	416.965
450.443	377.019
138.478	187.874
