Saved a vector of rrt <nodes> points.
X	Y
250	250
250.99	240.049
259.35	253.547
241.154	238.247
266.879	260.128
274.885	266.12
284.342	262.87
231.182	237.49
224.302	244.747
293.959	260.131
301.342	253.385
311.316	252.668
297.836	269.349
216.147	250.534
225.122	229.535
312.814	242.78
305.147	276.171
322.024	238.884
327.759	230.692
218.802	221.786
337.752	230.307
206.857	254.235
343.984	222.487
196.879	254.892
188.915	248.844
341.527	212.793
181.999	256.068
311.718	283.709
181.545	266.057
171.739	268.019
172.013	278.016
319.569	289.903
221.727	212.223
322.532	299.454
164.731	284.869
225.565	202.989
221.783	193.731
156.547	290.615
345.377	203.565
331.16	304.51
160.874	299.631
327.897	313.962
231.829	233.019
152.367	304.887
223.354	183.856
143.482	309.476
337.344	317.244
144.627	319.41
343.038	193.842
352.719	191.337
333.989	189.587
339.548	299.065
224.343	173.905
148.504	284.673
344.147	324.573
137.107	326.001
323.995	189.243
353.654	225.036
174.965	248.959
349.503	298.114
266.338	246.393
334.7	179.612
338.746	170.467
188.125	238.876
362.271	188.378
343.202	334.529
129.016	331.878
363.435	198.31
128.173	341.843
272.655	275.868
216.95	167.171
138.763	282.413
352.452	338.327
119.044	345.925
211.912	192.131
233.084	186.166
337.168	342.503
320.392	292.137
207.798	163.141
372.082	186.439
230.893	166.349
270.819	285.698
197.855	162.076
131.615	275.42
235.524	157.485
194.497	152.657
382.062	185.814
136.26	347.725
391.184	189.913
188.418	273.321
187.047	145.986
395.95	198.704
206.66	153.206
319.197	318.892
267.231	246.378
139.817	357.071
121.837	277.515
360.395	344.403
112.085	275.303
358.429	293.606
102.553	272.278
130.42	268.629
323.754	247.089
362.041	302.931
140.692	367.033
372.013	303.678
109.053	345.502
141.992	309.195
379.436	296.977
405.202	194.909
184.315	136.366
229.994	151.72
147.143	374.673
340.488	160.62
153.563	382.34
174.766	133.399
167.117	126.958
157.836	130.681
359.231	295.727
387.776	302.494
345.653	152.057
415.082	196.45
160.636	389.41
368.082	350.799
394.862	295.438
340.594	143.432
160.24	399.402
403.546	300.398
101.508	352.065
411.571	306.363
344.271	236.787
172.224	118.36
371.689	360.125
91.5548	351.1
424.107	200.758
314.474	192.304
335.876	134.615
337.273	210.539
170.577	388.331
361.311	222.189
338.98	125.109
195.72	280.153
190.432	168.776
208.739	254.367
421.023	303.099
326.26	131.869
196.87	248.277
229.533	141.731
147.904	129.511
427.254	310.921
99.5098	262.752
311.321	325.054
140.402	136.122
266.03	283.993
263.462	260.01
94.0481	341.416
331.844	350.968
428.282	209.844
150.341	397.983
245.482	156.574
179.434	392.974
425.994	294.422
131.294	140.25
346.137	118.125
230.604	131.788
140.487	396.278
81.696	352.774
380.64	292.066
430.681	320.316
121.48	138.328
181.52	402.754
243.786	228.6
191.468	401.741
224.787	150.435
353.554	111.418
375.529	369.359
435.908	295.733
75.1655	360.347
194.89	290.119
175.059	108.77
356.106	234.185
433.112	196.41
351.771	101.578
269.275	295.578
166.923	102.956
320.312	139.908
65.9842	364.31
60.6458	355.854
242.788	188.579
329.582	360.709
252.525	186.301
246.912	148.903
353.254	91.6884
229.843	163.816
345.563	306.259
343.716	246.771
199.315	407.94
262.52	185.972
161.319	288.253
209.516	218.074
185.426	252.897
190.363	178.776
444.61	290.808
257.584	278.639
248.356	282.49
350.776	217.367
242.275	236.54
62.2432	373.584
253.175	141.108
207.019	414.315
369.049	376.974
114.586	131.085
230.134	173.001
372.868	386.216
57.8228	382.554
433.698	329.85
371.623	396.138
54.2965	391.912
326.624	370.261
108.802	122.927
92.6494	255.477
111.259	113.233
99.0536	120.699
216.395	410.837
85.7761	248.213
100.413	249.174
378.23	403.644
349.633	82.3669
344.526	323.236
180.657	166.665
221.768	419.271
115.008	103.963
397.616	285.824
182.816	185.337
430.525	219.589
348.54	195.627
358.288	77.3586
58.048	401.181
164.389	93.2823
60.9044	368.776
210.227	211.377
361.766	101.892
75.8244	247.231
323.546	379.776
367.636	73.8073
98.3675	281.36
59.5944	411.061
387.696	406.871
267.336	266.682
69.0112	254.551
59.0408	253.782
328.484	388.472
396.858	410.877
139.005	406.167
130.743	394.032
190.089	155.746
51.7466	351.293
330.544	335.727
404.735	417.038
182.772	195.337
94.1048	331.416
222.934	429.203
88.8904	284.551
356.053	67.6116
418.222	197.74
435.232	186.637
106.199	99.2301
377.476	72.0218
387.443	72.8279
318.182	243.374
234.55	184.644
404.131	185.374
160.667	84.001
103.128	89.7135
437.196	227.04
232.892	428.281
95.1815	83.6425
319.208	124.778
356.336	57.6156
446.149	222.585
337.728	392.285
441.093	336.582
413.772	412.755
135.958	415.692
263.174	140.938
444.097	346.12
110.59	83.056
41.8586	352.786
397.387	71.774
401.645	62.7257
68.7841	415.004
340.553	78.1755
143.184	381.675
409.821	56.968
165.279	75.128
393.198	398.521
242.829	256.97
370.194	226.781
359.851	212.296
419.583	54.7993
418.991	421.285
293.426	257.766
89.0469	75.7453
442.09	179.36
137.09	425.627
349.912	49.9521
187.343	204.232
139.749	357.907
89.348	123.107
428.572	59.1819
335.042	401.917
397.533	423.975
451.549	214.168
78.6404	416.694
219.855	401.455
162.467	116.172
174.81	78.1545
55.1881	420.038
391.922	286.511
81.6872	68.9752
241.517	289.786
369.602	108.104
441.141	349.16
447.714	329.088
351.06	50.3403
444.177	301.356
173.032	187.405
163.46	190.298
79.3523	122.814
237.804	299.072
48.0287	427.019
422.774	303.628
191.491	229.459
354.506	156.306
116.88	147.207
314.268	376.045
88.3552	337.826
186.549	385.947
438.066	207.779
195.457	381.403
205.629	281.499
138.08	435.578
303.456	331.23
341.09	45.2437
39.7225	343.017
375.319	116.309
406.832	75.0602
305.852	381.445
169.902	105.433
449.103	172.231
343.781	384.325
309.866	121.212
390.318	430.9
340.31	374.947
89.5365	133.105
222.033	439.162
370.338	96.7422
69.6384	120.439
75.3386	422.636
163.021	65.3862
184.042	74.3126
407.899	315.665
190.694	372.61
167.798	190.047
428.991	421.231
330.78	80.2912
191.232	67.3622
238.75	309.027
72.8415	64.3111
296.713	385.505
370.647	81.8177
117.957	157.149
162.998	180.308
185.025	107.944
324.822	250.222
321.36	76.9352
436.173	428.188
143.275	444.123
380.191	226.516
212.094	440.265
91.566	361.1
333.864	411.848
424.756	417.661
93.1175	370.979
335.189	221.302
330.633	421.311
327.609	430.843
