Saved a vector of rrt <nodes> points.
X	Y
25	1475
28.0196	1465.47
35.8417	1459.24
41.7875	1451.2
50.4782	1446.25
58.6205	1440.44
60.6141	1430.64
59.4701	1420.71
67.1876	1414.35
77.1867	1414.21
85.4431	1408.57
90.3036	1399.83
96.0648	1391.66
104.602	1386.45
111.779	1379.49
118.51	1372.09
127.489	1367.69
133.655	1359.81
127.516	1351.92
133.733	1344.09
142.898	1340.09
148.325	1331.69
148.83	1321.7
156.876	1315.76
155.55	1305.85
165.405	1304.15
172.908	1297.54
176.367	1288.16
186.367	1288.2
194.108	1281.87
203.503	1285.3
210.887	1278.55
210.573	1268.56
218.91	1263.04
205.216	1260.11
222.456	1253.69
225.279	1244.09
235.278	1244.17
243.556	1238.56
249.084	1230.23
253.345	1221.18
254.402	1211.23
259.225	1202.47
269.015	1200.44
278.56	1203.42
268.721	1190.44
274.008	1181.95
283.047	1177.68
287.201	1168.58
295.244	1162.64
303.861	1157.56
313.854	1157.96
322.536	1153
332.271	1155.29
320.035	1143.32
208.615	1293.89
322.497	1133.63
341.919	1157.92
351.77	1156.2
361.149	1159.67
284.857	1211.19
370.522	1156.18
169.958	1280.48
322.865	1123.63
379.131	1151.1
389.026	1152.54
398.186	1156.56
408.025	1158.34
414.665	1150.87
422.344	1144.46
431.213	1139.84
441.213	1139.74
448.287	1146.81
457.287	1142.45
460.128	1132.86
470.054	1134.08
479.973	1135.35
487.13	1128.36
484.971	1118.6
321.007	1113.81
493.419	1113.25
319.374	1103.94
495.323	1103.43
503.261	1097.35
504.634	1087.44
514.634	1087.53
320.789	1094.04
409.034	1168.29
320.531	1084.05
522.193	1080.98
530.729	1086.19
540.319	1089.03
522.19	1070.98
521.29	1061.03
318.845	1074.19
550.311	1089.42
317.318	1064.31
35.8524	1443.15
321.325	1055.15
315.916	1046.73
524.274	1051.48
555.929	1097.69
530.326	1043.52
565.92	1098.09
531.376	1033.58
531.195	1023.58
539.316	1017.74
306.346	1043.84
538.582	1007.77
547.876	1004.08
556.48	998.982
301.622	1035.02
564.392	992.866
571.949	986.318
580.167	992.016
589.919	989.801
571.972	976.318
596.009	981.869
602.814	974.542
575.07	1102.13
606.201	965.133
612.64	957.482
622.543	956.097
569.018	966.764
629.533	948.945
639.518	949.497
644.047	940.582
299.921	1025.17
411.064	1178.09
653.787	942.847
657.652	933.624
569.193	1088.64
667.167	936.7
296.221	1015.88
494.548	1135.07
676.308	932.645
675.673	922.665
290.036	1219.74
681.925	914.86
685.421	905.491
689.134	896.206
584.315	1105.94
699.056	897.449
707.24	891.702
716.28	887.427
725.757	890.618
732.553	883.282
298.98	1006.27
731.649	873.323
737.52	865.228
733.191	856.214
728.908	847.178
739.989	889.969
594.31	1105.63
291.004	1029.69
747.191	862.682
292.226	998.891
757.114	861.443
61.4625	1406.15
762.315	852.903
765.643	843.473
515.08	1047.55
161.909	1274.55
281.012	1030.11
775.465	841.597
292.305	988.892
292.188	978.892
785.13	839.03
215.446	1301.19
723.996	838.467
53.032	1400.77
602.558	1111.28
787.456	829.305
791.301	820.073
794.482	842.573
720.52	829.091
289.289	969.322
791.588	810.078
141.888	1365.49
284.011	960.828
279.107	952.113
25.9073	1444.19
715.312	820.554
798.042	802.439
795.845	792.683
801.454	849.742
802.202	784.964
811.451	849.528
298.944	966.72
806.453	775.912
505.111	1048.34
151.743	1367.18
277.833	942.194
819.334	855.681
827.914	860.817
709.011	812.789
