Saved a vector of reachable workspace points.
X	Y
25	475
33.9971	470.635
24.7501	465.003
34.5131	471.918
29.3214	465.982
34.9926	475.383
25.7743	465.03
31.7393	467.612
34.9949	475.318
34.9665	474.183
34.9487	473.989
31.2726	467.212
34.9462	476.036
27.0372	465.21
32.0234	467.882
30.8854	466.915
26.6657	465.14
29.3843	466.012
32.9918	468.989
32.4046	468.279
34.0835	470.818
29.3455	465.994
24.0769	465.043
29.9934	466.336
26.3975	465.098
34.3661	471.496
34.6155	472.254
30.6129	466.724
31.7592	467.63
34.2129	471.111
30.1107	466.405
33.1347	469.184
32.2501	468.113
28.765	465.736
34.9685	474.206
24.9825	465
27.4685	465.309
31.2219	467.171
33.537	469.792
28.3747	465.587
34.4527	471.737
33.4708	469.685
34.7035	472.583
31.6658	467.546
34.617	472.259
32.9082	468.879
34.996	475.283
26.5755	465.125
32.0262	467.884
34.1544	470.976
32.8698	468.83
34.9294	473.814
32.671	468.585
23.9425	465.056
34.8651	473.363
29.2249	465.936
28.6272	465.681
31.43	467.341
33.8253	470.297
34.545	472.018
32.4124	468.288
34.8253	473.139
31.473	467.378
30.6956	466.78
32.0197	467.878
28.1512	465.509
34.2924	471.305
27.3792	465.287
31.8413	467.706
32.9519	468.936
33.8322	470.31
32.1879	468.048
32.7954	468.737
33.7155	479.903
29.8111	466.233
27.137	465.231
28.353	465.579
27.1776	465.24
28.6835	465.703
32.3257	468.193
30.7084	466.789
33.1176	469.16
33.4133	469.595
32.8936	468.861
29.9302	466.3
34.7893	472.958
34.6217	472.275
32.3097	468.176
34.9716	474.247
25.5345	465.014
33.5784	469.861
30.7593	466.825
25.854	465.037
34.6424	472.35
34.9947	475.325
34.9906	475.433
34.6864	472.515
30.2316	466.478
34.9534	474.036
34.7204	472.652
34.356	471.469
24.6827	465.005
28.842	465.768
26.2086	465.073
33.6328	469.953
34.7599	472.822
34.9736	474.274
34.8038	473.029
27.2097	465.247
29.2437	465.945
32.6191	468.523
34.8413	473.226
32.4082	468.283
27.9943	465.459
34.5573	472.058
29.41	466.025
34.7656	472.848
33.6288	469.946
32.9771	468.97
34.9996	474.91
29.4891	466.064
26.199	465.072
31.3421	467.268
31.8285	467.694
34.4622	471.765
34.9574	474.078
34.1992	471.079
31.3204	467.251
34.9999	475.037
23.784	465.074
32.9078	468.879
33.9018	470.444
33.2325	469.323
32.4075	468.282
31.744	467.616
30.9569	466.968
25.561	465.016
27.8955	465.428
31.1258	467.096
29.3989	466.019
32.352	468.221
26.8099	465.165
34.8266	473.146
31.3313	467.26
31.0934	467.071
32.1742	468.034
29.7873	466.22
24.8871	465.001
28.2763	465.552
31.8371	467.703
34.8806	473.459
34.969	474.213
34.0201	470.683
32.7147	468.637
34.5422	472.009
32.2134	468.074
26.6152	465.131
32.5518	468.445
32.9904	468.987
34.9774	474.328
24.5442	465.01
33.9926	470.626
34.2921	471.305
34.9967	475.258
34.804	473.03
33.4299	469.621
34.4868	471.838
27.6119	465.347
31.3918	467.309
34.3002	471.325
33.4351	469.629
34.9181	473.723
31.0036	467.003
31.5502	467.444
32.0555	467.913
32.4579	468.338
26.0197	465.052
28.6242	465.68
34.5214	471.943
24.8322	465.001
33.7681	470.192
27.8953	465.428
29.3191	465.981
29.0363	465.851
34.3629	471.488
33.0549	469.074
33.5181	469.762
31.0057	467.004
34.5917	477.828
30.9014	466.927
33.0458	469.062
25.1595	465.001
29.8209	466.239
26.04	465.054
31.3352	467.263
34.7388	472.729
27.8757	465.422
30.7289	466.804
30.5511	466.682
24.7239	465.004
33.1129	469.154
33.2304	469.32
31.8356	467.701
34.7141	472.626
34.6944	472.547
28.631	465.682
32.9616	468.949
34.7742	472.887
