Saved a vector of reachable workspace points.
X	Y
25	475
34.8584	473.323
34.9395	463.323
42.7998	457.141
52.3076	454.043
54.9466	444.397
58.7761	435.16
58.0451	425.186
67.3272	421.466
73.2943	413.441
77.1524	404.215
77.098	394.216
85.618	388.98
75.7372	384.309
94.8471	385.13
84.5737	379.627
83.4983	369.685
78.9635	374.843
104.844	384.878
83.2943	413.463
80.1979	360.246
114.657	382.953
124.29	385.637
117.993	373.526
124.61	383.924
85.3157	351.654
126.196	367.807
92.8608	375.329
84.0893	341.73
133.354	360.824
82.4477	359.741
133.741	379.847
143.083	363.137
151.929	358.473
140.121	353.461
75.5452	336.534
157.979	350.511
167.022	354.779
74.1162	326.637
174.658	348.322
90.6758	420.209
69.2692	317.89
180.192	339.992
187.698	333.385
194.444	326.003
203.772	322.399
83.5097	323.207
75.0801	326.545
209.646	314.307
69.3483	307.89
96.0125	428.666
130.763	393.259
64.5654	299.108
76.2296	415.581
138.889	399.088
197.539	314.579
206.626	310.403
213.549	305.1
208.426	304.381
208.61	294.383
214.476	286.284
64.3696	299.218
64.1387	289.22
128.016	384.116
66.9222	289.39
64.2554	279.221
27.4331	456.716
64.5682	269.226
148.495	396.309
224.463	285.772
102.493	436.281
232.507	291.712
239.927	298.417
214.438	276.284
224.451	286.997
64.2591	259.231
70.918	251.77
78.538	245.294
186.568	319.841
221.138	268.861
249.287	294.897
182.263	354.816
54.6088	256.609
255.733	287.252
51.0274	247.272
263.592	281.069
82.9187	236.305
271.185	287.577
95.1724	349.968
187.176	363.526
195.699	368.756
262.732	280.11
204.818	364.651
80.4961	235.488
270.059	273.441
281.014	289.415
23.6597	484.91
87.4857	345.591
195.927	368.366
286.177	297.979
90.7548	230.092
295.491	294.339
301.521	302.316
309.314	296.049
217.114	259.706
108.498	428.285
318.915	298.847
270.332	263.445
274.156	254.205
267.665	249.877
201.5	376.901
264.052	240.553
328.699	296.78
331.941	306.239
261.849	230.798
341.762	308.124
147.803	406.285
342.455	318.1
79.1254	394.412
94.3284	220.753
90.3117	315.877
350.016	324.645
56.2408	305.042
37.0453	448.963
351.624	334.515
210.53	298.333
214.521	367.071
348.51	300.744
70.2072	360.676
269.211	224.032
41.6487	250.742
49.3031	312.244
295.867	284.346
355.232	333.177
134.794	344.998
361.625	340.866
356.291	316.86
347.903	316.967
278.634	220.684
194.296	383.836
296.118	310.73
371.625	340.941
287.648	216.353
29.3228	469.613
154.733	388.494
295.354	209.98
253.196	225.784
190.8	393.205
381.584	340.037
389.001	333.33
105.802	445.718
292.166	200.501
288.88	191.057
102.119	214.483
294.091	320.522
162.026	381.651
297.314	185.684
388.492	347.267
168.037	354.918
297.625	175.688
109.948	208.262
358.296	302.805
279.193	188.575
305.151	169.104
102.6	455.192
106.235	198.976
320.772	300.009
222.37	373.267
360.039	350.74
219.624	300.422
232.051	375.772
314.995	167.345
86.7534	317.163
324.984	167.814
305.172	211.877
153.464	414.528
389.826	357.178
197.102	364.805
361.749	360.592
271.018	182.815
329.048	158.677
222.145	373.542
104.872	189.07
30.7462	441.196
399.73	358.556
371.903	330.945
53.5009	463.971
98.0977	181.714
227.716	297.99
