Saved a vector of reachable workspace points.
X	Y
25	475
31.061	467.046
35.3615	458.018
42.4119	450.926
51.7888	447.452
54.4132	437.802
53.1836	427.878
62.9346	425.66
61.5823	415.752
62.9214	405.842
72.9346	425.661
82.856	424.41
71.7582	401.161
63.1335	415.662
68.2047	407.043
92.6725	426.316
100.495	420.087
104.914	411.117
110.76	403.003
108.027	413.508
120.753	403.383
103.854	401.173
89.4923	431.89
113.468	403.924
81.9026	425.464
130.753	403.346
130.707	404.34
140.611	405.722
149.862	401.924
140.632	403.116
156.112	409.731
164.511	404.303
174.148	406.972
164.952	405.057
181.82	400.558
184.076	408.166
105.603	428.685
193.533	411.417
56.071	408.583
28.7879	450.482
202.901	407.919
210.877	413.951
219.733	409.305
229.732	409.205
239.457	406.876
103.524	418.903
249.399	407.952
48.7153	428.781
258.868	411.166
265.471	403.655
110.884	437.176
257.024	401.482
95.1186	440.157
274.3	408.35
284.283	407.761
211.248	423.944
294.272	408.218
302.529	402.576
312.151	405.298
293.962	410.275
210.536	423.945
153.161	403.932
217.957	431.36
225.686	437.705
321.109	400.852
46.5937	405.392
182.728	418.074
114.359	446.553
233.13	444.382
178.181	426.981
108.872	454.913
322.038	406.797
234.218	442.92
328.406	407.689
334.917	400.098
331.063	417.33
253.445	418.921
314.075	405.705
86.4333	445.114
27.6129	476.433
338.301	409.14
21.888	443.244
332.325	427.25
333.964	437.114
227.566	452.692
340.031	445.064
348.894	449.695
174.402	420.569
59.8731	453.338
283.163	417.698
112.709	401.172
358.798	448.315
186.85	416.213
347.601	405.465
355.297	399.08
229.308	462.539
356.354	389.136
49.233	401.286
226.782	471.501
365.596	385.318
367.984	375.608
262.165	411.245
373.56	367.307
382.276	362.404
382.244	352.404
391.831	365.354
252.056	428.824
176.204	436.784
375.52	345.002
47.334	442.31
380.666	336.427
399.814	371.376
101.953	462.133
407.466	377.815
401.103	376.21
376.124	327.518
372.082	318.372
365.571	310.782
367.692	301.01
352.045	440.205
115.596	428.313
360.899	293.671
355.867	285.029
351.016	276.285
355.207	267.206
104.561	416.568
105.413	464.296
415.433	383.859
361.706	259.605
419.831	392.839
369.96	253.96
364.908	362.847
376.129	246.089
389.504	331.747
371.754	393.197
369.161	238.917
366.813	229.196
356.832	228.571
371.756	220.504
379.537	214.222
350.152	221.13
326.607	443.887
56.447	440.539
429.637	394.8
355.816	358.685
435.645	386.805
378.327	204.295
394.598	323.142
357.085	256.478
377.134	194.366
377.105	297.634
380.416	184.921
43.4905	430.113
372.172	179.262
377.931	171.087
363.542	174.208
353.768	172.098
344.55	168.22
344.052	158.232
334.42	155.543
238.542	466.377
324.434	155.015
389.257	180.247
344.782	458.811
173.409	446.385
314.741	152.558
37.9545	400.356
304.784	151.632
399.801	314.602
295.098	154.116
285.491	151.338
275.516	152.036
409.661	316.268
384.549	163.59
189.583	403.077
390.795	155.78
52.4669	460.057
123.207	434.799
267.713	158.291
409.071	306.286
259.608	164.147
250.295	167.792
243.247	174.885
235.757	181.51
243.962	160.053
221.686	480.105
367.414	453.391
212.027	482.696
418.924	304.582
371.953	403.195
235.412	154.866
416.559	309.028
324.728	449.228
353.061	215.562
332.927	436.685
317.865	456.502
400.759	156.623
426.474	298.024
351.866	297.959
226.617	150.108
249.597	182.611
91.9554	461.896
216.624	150.485
381.246	406.888
235.642	154.505
371.079	462.695
433.387	305.25
432.523	290.061
398.085	336.24
43.4139	414.873
442.384	288.401
444.625	297.751
447.214	279.645
180.868	423.088
356.373	297.79
260.193	434.636
225.412	154.786
242.525	169.949
444.747	390.945
215.888	157.833
408.864	162.481
207.995	163.974
385.119	416.107
181.644	452.058
370.668	233.386
414.398	154.152
198.603	167.406
72.1217	406.971
235.709	191.51
190.286	172.959
180.615	170.416
445.64	387.103
334.55	168.273
170.837	168.321
163.511	161.514
345.668	305.807
165.037	151.631
454.577	298.725
235.739	475.949
337.967	312.186
385.381	346.666
153.872	164.176
145.727	169.977
241.064	182.234
328.057	310.844
138.833	177.221
158.288	155.015
453.468	271.842
381.192	360.628
454.286	393.949
369.479	462.63
237.161	479.738
215.946	151.565
376.444	157.733
36.6818	480.647
370.536	472.574
56.8581	434.586
329.797	422.964
358.553	215.213
464.257	393.197
457.362	400.439
128.851	176.619
173.103	456.38
250.941	183.796
335.794	417.241
100.381	472.937
381.92	316.579
436.912	314.608
320.311	304.519
205.092	430.395
64.5068	458.322
119.808	172.35
327.817	426.611
380.284	474.806
111.651	178.135
114.071	164.16
232.665	201.036
321.229	318.15
332.337	178.025
112.903	154.228
458.41	263.149
311.229	318.147
371.636	444.326
468.142	260.849
358.679	302.811
348.732	315.326
355.142	360.698
236.424	210.302
385.581	249.355
126.75	166.842
106.691	186.818
241.662	485.498
228.101	215.845
96.8148	188.386
389.685	478.214
38.7778	427.665
17.7338	477.983
453.135	409.502
106.596	146.468
430.864	322.572
422.809	159.561
438.381	329.168
387.648	200.675
98.0508	141.273
94.3137	131.998
92.6137	122.143
92.8982	197.588
218.102	215.695
208.171	216.871
396.387	150.471
84.4887	421.196
113.3	194.323
102.021	118.752
13.698	468.834
220.906	213.42
200.139	222.828
392.816	409.722
431.714	164.111
316.943	466.459
402.171	345.368
388.737	170.685
82.8471	124.291
25.0243	441.218
108.012	110.746
204.115	207.731
85.8635	204.695
455.17	419.293
151.792	177.615
84.1422	210.521
381.529	442.867
131.096	158.036
239.006	494.998
97.6425	401.197
464.574	298.47
76.5741	200.993
116.933	203.639
117.145	106.673
397.129	385.387
309.308	472.917
203.38	232.289
92.4265	121.015
324.416	327.629
88.696	111.737
80.6343	219.886
410.935	343.558
123.889	99.2889
457.09	429.107
9.3535	483.439
85.5294	136.777
383.172	180.415
474.016	391.013
81.0501	105.292
86.0535	228.29
248.448	467.743
75.7994	139.085
301.336	316.693
446.166	423.643
480.361	383.284
65.9071	140.548
194.138	236.107
297.415	325.893
133.434	96.3075
352.018	181.28
73.5693	98.6557
446.675	433.63
441.107	160.68
417.651	350.967
477.272	256.768
248.464	151.123
444.076	151.131
135.881	86.6114
224.871	412.43
66.1859	91.9114
128.848	79.5018
364.823	237.106
287.494	327.149
464.96	417.257
232.559	169.125
129.219	69.5087
469.927	306.916
91.6121	236.603
294.989	308.965
152.63	164.507
190.468	220.285
95.6321	178.457
479.03	246.924
310.887	304.487
237.676	401.099
124.054	423.404
311.963	155.417
104.784	480.936
119.418	67.5232
358.747	188.678
83.6825	242.696
70.7449	221.369
386.481	294.155
246.419	209.994
360.871	286.572
164.482	461.447
235.921	483.506
247.967	172.135
77.9723	250.905
445.171	151.543
93.9526	103.23
72.452	430.921
391.448	161.823
200.856	429.929
285.564	305.624
117.777	57.6588
40.2305	436.026
196.601	235.93
477.67	400.322
247.765	219.903
190.449	245.401
22.8046	456.739
109.488	68.7039
391.088	445.806
216.473	204.456
19.2859	465.452
92.0903	93.4049
236.64	482.12
351.8	265.536
183.83	252.898
384.113	334.012
209.666	240.066
275.566	305.842
101.037	63.3582
381.351	332.954
138.162	65.0344
65.1298	104.02
274.622	400.821
428.789	292.18
120.248	48.4029
423.825	378.42
83.7656	252.695
306.808	463.405
101.847	91.2138
129.089	427.832
261.646	158.923
319.253	438.372
92.4565	257.642
88.8104	266.953
484.915	238.839
332.879	188.01
363.818	213.93
298.251	468.579
146.016	58.8447
56.8391	144.764
112.201	138.186
479.145	403.519
56.5077	469.204
265.567	305.778
126.789	205.33
55.2316	105.443
195.931	177.042
138.029	150.83
217.255	246.579
134.177	198.59
369.997	150.089
188.548	444.824
421.598	326.334
227.192	245.461
155.91	60.3023
350.514	208.573
218.479	256.504
260.024	159.612
34.1818	411.03
387.298	387.217
165.108	56.3786
361.403	289.918
358.813	268.011
308.713	164.874
81.9468	405.109
442.604	442.764
459.237	256.3
130.315	174.609
214.838	265.817
57.8285	144.43
113.89	40.6843
386.555	487.712
383.697	445.036
338.912	188.539
80.307	272.216
188.338	228.928
24.8933	414.735
248.317	419.112
371.05	152.111
173.941	61.0667
12.8712	468.395
430.099	173.98
60.7615	220.793
47.7098	140.683
161.596	164.511
45.3032	106.638
237.122	244.279
211.602	275.279
394.313	287.938
362.442	406.121
371.049	478.641
387.34	434.728
434.631	443.446
183.836	62.5061
435.398	447.053
363.014	382.232
472.664	304.347
432.705	183.634
393.461	243.199
330.455	158.566
447.231	451.629
258.2	469.957
257.431	310.689
334.33	326.321
235.85	406.749
220.595	463.914
13.2256	438.248
472.8	316.494
104.482	421.382
266.772	475.107
261.178	319.961
381.099	373.877
399.344	395.139
99.2476	243.06
87.766	217.697
243.727	160.896
418.657	301.774
186.09	72.2489
369.383	281.323
489.348	378.898
19.5386	435.395
377.556	492.072
252.048	324.041
108.336	478.996
318.363	335.588
375.08	360.938
309.569	435.879
265.999	479.096
256.486	439.001
472.861	423.387
110.63	95.0732
480.812	322.479
366.999	466.228
50.8284	219.639
121.121	33.7764
321.171	444.506
83.4364	281.713
79.7137	211.212
432.487	314.111
254.27	312.548
324.935	194.084
124.172	113.788
207.789	284.523
198.578	288.417
173.239	453.775
386.282	480.61
82.8385	291.695
225.725	170.247
44.9674	227.741
402.672	408.033
315.82	198.197
491.038	373.389
70.3348	272.961
127.376	215.312
149.612	171.133
175.186	257.925
85.703	179.646
93.8903	56.3634
35.3414	105.765
245.518	473.694
229.773	447.254
464.538	311.684
391.134	301.269
87.4363	300.576
8.91949	429.223
339.084	307.612
196.09	72.3096
169.212	470.258
239.164	452.091
168.183	424.419
276.218	424.892
40.6296	236.751
441.608	271.363
177.258	76.9397
98.545	269.242
480.713	428.445
31.3071	96.6148
312.146	482.505
430.508	370.982
444.077	456.688
107.012	33.4255
342.209	154.442
74.5463	224.574
197.697	298.378
157.318	185.949
442.555	185.361
93.3338	198.113
203.551	76.0421
85.0583	51.6733
144.759	163.099
396.048	490.856
35.5924	224.261
63.5228	280.282
240.407	458.871
404.187	286.357
26.8202	106.229
483.522	332.105
481.526	248.131
97.0271	303.407
199.739	308.167
38.1009	216.324
480.741	317.038
30.1907	453.045
180.666	218.305
110.277	409.789
57.8458	86.3939
210.29	275.542
313.739	332.363
104.442	276.675
175.731	51.2283
405.305	417.68
447.844	193.848
75.9757	47.4892
400.593	378.949
247.11	244.76
57.8932	288.546
376.968	457.316
429.715	193.176
452.107	202.894
382.517	465.635
264.442	432.86
212.143	81.1582
98.6646	27.9191
45.7622	476.661
489.678	339.985
22.2224	92.4354
105.829	268.645
251.658	302.524
353.647	182.909
233.033	164.38
88.9175	83.9216
453.565	185.646
473.846	334.632
413.224	345.551
352.266	324.681
224.39	405.144
219.348	74.2233
380.111	233.798
420.639	197.374
97.6066	273.598
72.8516	123.99
330.755	440.154
338.004	315.342
75.9901	182.024
220.823	406.73
382.69	314.7
241.676	303.124
38.5629	144.724
345.998	453.215
272.344	466.803
19.6513	113.201
455.167	151.823
310.892	323.399
340.761	467.967
50.9675	400.339
18.7462	456.41
100.919	312.619
265.686	328.887
92.263	24.4787
19.3958	82.8432
264.8	172.693
106.482	300.149
155.407	465.649
208.25	209.73
65.9919	181.832
220.814	64.3313
99.5297	57.0723
281.587	420.977
268.978	181.779
108.469	319.176
33.0316	243.253
378.078	276.384
230.431	61.5917
274.642	170.923
491.141	231.013
79.1134	85.8913
84.5687	74.9167
299.588	418.542
435.831	263.201
455.404	457.391
118.754	24.0605
156.387	62.2342
203.829	233.51
417.599	400.604
104.536	435.863
118.154	321.667
367.428	481.774
402.648	247.148
170.828	473.746
10.4993	87.4095
50.3858	295.152
398.777	391.857
423.615	351.205
66.6559	263.662
120.051	49.2139
283.245	432.007
389.386	215.95
238.437	55.6004
69.1427	40.1879
125.954	315.41
140.507	404.892
466.275	387.905
128.482	214.272
188.216	301.556
140.942	61.4104
441.781	258.457
95.2387	76.1729
340.236	176.665
246.061	332.051
178.831	305.01
455.826	422.215
327.01	460.548
458.232	319.445
485.545	349.091
309.872	481.334
174.009	225.767
97.1929	456.65
422.581	396.89
204.852	316.761
25.6319	225.149
379.118	316.751
25.3574	74.8145
471.634	240.194
137.768	430.127
241.927	439.915
133.106	322.399
491.125	221.013
178.659	232.609
175.486	223.03
221.346	179.237
95.5879	475.166
188.014	169.89
314.816	343.225
146.295	461.529
200.732	174.129
197.187	323.184
214.32	440.675
45.0617	303.617
139.606	329.999
465.082	150.521
124.264	224.816
181.404	180.385
416.115	188.455
234.727	245.801
21.5183	65.5808
478.684	438.237
264.003	338.744
272.114	344.593
167.191	483.061
227.954	216.367
145.595	338.007
235.64	70.1276
486.098	212.369
242.198	341.274
166.141	253.659
247.832	52.1732
71.7622	234.179
322.817	180.913
418.762	397.52
397.642	200.327
40.4187	312.474
398.695	291.11
441.084	248.481
390.622	428.82
483.66	394.889
100.011	448.898
180.743	475.051
228.106	255.157
75.8195	202.045
440.162	200.249
387.346	312.308
442.157	397.089
403.955	316.552
222.367	182.284
67.3021	450.98
98.5001	249.221
155.272	340.528
414.549	421.494
321.958	155.646
437.069	393.086
345.315	452.914
215.946	410.167
492.346	399.844
257.827	52.4949
237.055	453.037
397.598	453.396
432.463	286.389
87.1322	15.8953
75.8614	427.377
94.8806	217.587
62.5471	110.594
34.6092	424.616
81.1587	92.274
235.896	487.79
358.994	265.273
267.763	51.3671
30.5485	61.2847
371.374	166.369
463.034	182.429
23.405	245.96
59.0545	97.1331
478.249	218.565
248.262	254.694
131.572	432.042
268.101	429.541
177.648	449.661
408.474	315.425
438.294	175.094
68.0915	452.922
349.109	430.646
371.556	306.316
165.158	342.031
54.2965	276.425
447.578	446.907
312.681	317.411
328.268	178.902
432.277	201.538
29.2175	148.283
474.048	331.627
428.497	400.922
331.705	304.494
424.223	418.959
399.954	316.535
78.4852	10.8724
339.662	197.185
429.382	356.666
127.798	19.7936
174.852	339.575
277.252	54.521
449.64	297.41
76.2112	80.126
117.253	30.5814
256.562	192.067
179.259	86.7374
393.223	279.455
168.611	44.2073
131.61	231.601
56.8721	185.935
174.755	36.3178
386.933	446.633
91.917	484.468
40.8571	115.595
84.4102	55.3115
8.62762	493.321
96.3919	294.05
120.139	111.788
286.958	56.9305
363.284	267.024
353.361	270.07
468.014	333.157
367.591	393.531
