First viable solution . This file contains vector of points of the generated path.
X	Y
1489	1488.8
1476.2	1473.43
1469.8	1465.75
1463.39	1458.06
1450.59	1442.7
1437.79	1427.33
1424.99	1411.96
1412.19	1396.6
1397.89	1382.78
1384.86	1367.61
1371.83	1352.44
1355.51	1346.85
1348.66	1339.57
1341.82	1332.28
1336.9	1316.3
1320.59	1306.33
1304.31	1295.62
1287.34	1287.19
1280.27	1280.12
1267.51	1264.82
1260.48	1257.71
1244.59	1245.96
1230.41	1231.85
1216.23	1217.75
1209.02	1196.48
1202.11	1189.26
1195.19	1182.03
1183.72	1168.69
1170.67	1153.56
1155.96	1140.08
1142.3	1121.57
1128.57	1107.03
1114.84	1092.48
1112.52	1076.3
1105.78	1068.91
1091.7	1054.74
1084.94	1047.36
1070.01	1034.24
1055.47	1020.58
1039.48	1017.18
1023.79	1004.96
1001.99	997.089
986.967	990.082
971.884	989.046
954.955	982.259
937.449	978.051
922.778	964.458
915.443	957.661
898.118	950.411
882.602	937.845
866.101	935.506
858.627	928.863
846.866	915.208
839.41	908.544
831.954	901.88
817.541	891.876
806.786	869.504
803.141	853.412
802.352	843.443
783.7	826.978
776.409	820.133
766.541	803.627
763.722	794.033
752.39	777.984
752.392	759.71
750	750
