First viable solution . This file contains vector of points of the generated path.
X	Y
19.4561	31.6278
13.4915	55.5272
28.0417	70.0231
43.7301	84.0492
49.8831	106.292
55.2391	114.737
73.4914	115.538
97.9242	118.072
94.8285	138.629
107.866	158.876
124.948	169.982
141.447	185.597
150.912	195.167
164.043	215.28
167.211	228.1
177.108	250.41
189.044	271.345
195.21	285.516
200.346	302.483
208.25	325.591
212.808	344.193
221.095	363.589
217.674	374.443
206.694	395.969
207.36	409.593
211.481	434.124
208.258	454.065
209.569	477.637
211.133	491.399
213.184	507.725
212.093	529.483
217.546	543.409
219.381	554.845
224.21	574.524
232.058	593.127
222.325	610.131
218.859	622.683
225.748	644.961
229.207	667.915
232.605	683.291
235.07	692.982
239.427	710.853
244.116	728.581
246.382	750.914
247.85	770.594
252.551	793.705
257.135	816.852
256.204	841.835
257.728	852.575
259.933	870.334
262.348	889.716
263.585	908.694
271.087	920.547
277.833	942.194
284.011	960.828
289.863	975.219
292.226	998.891
296.221	1015.88
299.921	1025.17
306.346	1043.84
317.318	1064.31
318.845	1074.19
320.789	1094.04
319.002	1113.98
319.09	1124.71
310.219	1141.41
303.861	1157.56
295.244	1162.64
283.047	1177.68
268.721	1190.44
259.225	1202.47
253.345	1221.18
237.213	1240.14
222.456	1253.69
210.573	1268.56
194.108	1281.87
186.367	1288.2
172.908	1297.54
156.876	1315.76
148.325	1331.69
133.733	1344.09
118.957	1362.4
111.472	1377.69
99.1344	1390.45
90.3036	1399.83
77.1867	1414.21
60.6141	1430.64
54.5476	1434.81
41.7875	1451.2
35.8417	1459.24
25	1475
