First viable solution . This file contains vector of points of the generated path.
X	Y
27.8684	27.0719
35.9749	32.9272
44.0814	38.7826
52.1879	44.638
69.6477	46.9558
78.6214	51.3686
87.595	55.7815
110.73	58.0502
120.061	61.6473
139.301	66.5835
157.982	65.1225
177.394	65.4533
194.927	72.9689
208.869	84.2014
219.19	100.256
211.441	120.508
203.167	126.124
184.059	130.607
168.343	139.14
167.415	157.603
170.588	179.401
170.543	201.973
169.741	212.167
175.298	229.217
185.014	243.186
193.503	260.959
205.656	276.829
211.369	297.078
207.361	321.52
188.831	324.867
165.41	329.477
143.058	331.738
125.293	335.125
107.161	342.433
101.455	350.645
91.5227	366.753
84.4943	381.592
76.4059	393.747
64.4482	413.195
53.4767	428.346
44.7055	443.475
33.1913	458.539
25	475
