First viable solution . This file contains vector of points of the generated path.
X	Y
23.0016	154.263
25.31	175.53
32.5073	198.456
53.0172	208.833
70.0673	218.03
88.0961	226.684
108.024	238.232
128.684	242.986
149.198	255.826
169.574	260.264
191.847	271.112
209.51	283.359
231.142	292.57
249.862	305.836
268.725	311.123
291.669	315.761
307.254	319.753
324.748	328.053
337.767	336.878
354.838	354.779
360.689	365.385
371.479	386.027
380.94	404.118
391.288	420.72
399.683	434.348
411.339	450.581
417.083	458.767
425	475
