First viable solution . This file contains vector of points of the generated path.
X	Y
1489.56	1489.64
1481.81	1483.32
1474.06	1477
1466.32	1470.68
1458.57	1464.35
1450.82	1458.03
1443.07	1451.71
1435.32	1445.39
1427.58	1439.07
1419.83	1432.74
1412.08	1426.42
1404.33	1420.1
1396.58	1413.78
1388.84	1407.46
1381.09	1401.13
1373.34	1394.81
1365.59	1388.49
1357.84	1382.17
1350.1	1375.85
1342.35	1369.52
1334.6	1363.2
1326.85	1356.88
1319.1	1350.56
1311.36	1344.24
1303.61	1337.91
1288.9	1324.41
1281.18	1318.05
1268.04	1306.4
1252.63	1293.66
1238.34	1279.76
1228	1258.66
1220.51	1252.04
1213.01	1245.42
1198.02	1232.18
1190.52	1225.56
1173.51	1215.86
1165.95	1209.31
1158.4	1202.76
1150.84	1196.22
1143.28	1189.67
1135.72	1183.12
1124.7	1167.19
1117.21	1160.57
1109.71	1153.95
1102.22	1147.33
1094.72	1140.71
1078.11	1129.99
1070.58	1123.41
1063.05	1116.83
1046.92	1105.15
1031.5	1092.42
1023.95	1085.86
1016.39	1079.31
1005.26	1064.03
996.902	1042.97
978.424	1030.22
970.987	1023.54
963.549	1016.85
956.111	1010.17
942.317	995.766
931.438	973.393
917.779	958.848
905.892	943.144
898.531	926.245
881.349	920.408
868.875	905.774
855.34	891.115
841.563	876.655
837.177	861.138
830.219	853.956
820.861	837.251
810.315	820.839
802.869	797.708
795.824	790.611
779.104	780.987
769.157	779.956
751.429	771.485
750	750
